"","website_short_name","team_name","position","price","total_points","gameweek","minutes_played","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus_points_allocated","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","transfers_balance","selected","transfers_in","transfers_out","first_name","second_name","team_strength","total_xg_conceded","opposition_team","opposition_fixture_difficulty","team_elo","opposition_elo","team_attack_elo","opposition_attack_elo","team_defence_elo","opposition_defence_elo","was_home"
"8365","Berge","Fulham","MID","£5",4,4,83,0,0,1,0,0,0,0,1,0,0,0,18,19.4,18.6,0,3.8,5,6,3,14,0,0.15,0.15,0.79,-46,7852,663,709,"Sander","Berge",3,0.79,"Leeds",3,1090,1145,1080,1100,1100,1190,TRUE
"8366","Berge","Fulham","MID","£5",2,5,90,0,0,0,1,0,0,0,0,0,0,0,15,12.6,12.5,2,2.7,4,5,1,10,0,0.01,0.01,0.6,-23,8062,494,517,"Sander","Berge",3,0.6,"Brentford",3,1090,1175,1080,1110,1100,1240,TRUE
"8367","Berge","Fulham","MID","£5",2,6,90,0,0,0,3,0,0,0,0,0,0,0,13,7.4,2.5,0,1,2,3,1,6,0,0.01,0.01,1.11,-279,7955,393,672,"Sander","Berge",3,1.11,"Aston Villa",3,1130,1145,1140,1150,1120,1140,FALSE
"8368","Berge","Fulham","MID","£5",2,7,90,0,0,0,3,0,0,0,0,0,0,0,12,8.8,4.1,0,1.3,0,8,2,10,0,0.04,0.04,1.12,-206,7925,253,459,"Sander","Berge",3,1.12,"Bournemouth",3,1130,1150,1140,1100,1120,1200,FALSE
"8369","Berge","Fulham","MID","£4.9",2,8,90,0,0,0,1,0,0,0,0,0,0,0,13,8.8,11.2,0,2,1,3,1,5,0,0.02,0.02,1.87,-188,7991,398,586,"Sander","Berge",3,1.87,"Arsenal",5,1090,1375,1080,1400,1100,1350,TRUE
"8370","Berge","Fulham","MID","£4.9",2,9,90,0,0,0,2,0,0,0,0,0,0,0,15,14,12.7,9,3.6,4,3,0,7,0.04,0.02,0.06,2.14,47,8167,394,347,"Sander","Berge",3,2.14,"Newcastle",3,1130,1160,1140,1170,1120,1150,FALSE
"8371","Berge","Fulham","MID","£4.9",5,10,90,0,1,1,0,0,0,0,1,0,0,0,19,11.4,29.8,7,4.8,1,3,1,5,0.11,0.04,0.15,0.24,158,8527,592,434,"Sander","Berge",3,0.24,"Wolves",3,1090,1085,1080,1050,1100,1120,TRUE
"8372","Berge","Fulham","MID","£4.9",2,11,90,0,0,0,2,0,0,0,0,0,0,0,18,13.8,13.7,0,2.8,3,4,2,9,0,0.03,0.03,1.44,-105,8478,331,436,"Sander","Berge",3,1.44,"Everton",3,1130,1100,1140,1110,1120,1090,FALSE
"8373","Berge","Fulham","MID","£4.9",3,12,90,0,0,1,0,0,0,0,0,0,0,0,24,23.6,39.5,9,7.2,2,5,3,10,0.04,0.11,0.15,0.17,47,8661,395,348,"Sander","Berge",3,0.17,"Sunderland",3,1090,1145,1080,1120,1100,1170,TRUE
"8374","Berge","Fulham","MID","£4.9",2,13,90,0,0,0,1,0,0,0,0,0,0,0,9,8.8,1.4,0,1,4,4,1,9,0,0,0,0.86,-282,8431,148,430,"Sander","Berge",3,0.86,"Spurs",3,1130,1165,1140,1130,1120,1200,FALSE
"8375","Berge","Fulham","MID","£4.9",0,14,90,0,0,0,5,1,0,0,0,0,0,0,13,13.6,8.2,2,2.4,2,4,4,10,0,0.02,0.02,2.17,-109,8403,131,240,"Sander","Berge",3,2.17,"Man City",4,1090,1305,1080,1230,1100,1380,TRUE
"8376","Berge","Fulham","MID","£4.9",2,15,75,0,0,0,1,0,0,0,0,0,0,0,14,11.6,14.3,2,2.8,2,2,1,5,0,0.03,0.03,0.98,-72,8384,221,293,"Sander","Berge",3,1.65,"Crystal Palace",3,1090,1205,1080,1150,1100,1260,TRUE
"8377","Berge","Fulham","MID","£4.9",2,16,90,0,0,0,2,0,0,0,0,0,0,0,16,21,16.8,0,3.8,3,4,2,9,0,0.19,0.19,2.46,188,8711,791,603,"Sander","Berge",3,2.46,"Burnley",3,1130,1055,1140,1010,1120,1100,FALSE
"8378","Berge","Fulham","MID","£4.9",2,17,65,0,0,1,0,0,0,0,1,0,0,0,11,4.6,0.9,0,0.6,3,3,1,7,0,0.01,0.01,0.6,134,8951,707,573,"Sander","Berge",3,0.6,"Nott'm Forest",3,1090,1130,1080,1110,1100,1150,TRUE
"8379","Berge","Fulham","MID","£4.9",3,18,90,0,0,1,0,0,0,0,0,0,0,0,18,26.8,18.6,2,4.7,6,4,0,10,0.04,0.02,0.06,0.91,127,9195,494,367,"Sander","Berge",3,0.91,"West Ham",3,1130,1075,1140,1050,1120,1100,FALSE
"8380","Berge","Fulham","MID","£4.9",2,19,67,0,0,0,1,0,0,0,0,0,0,0,10,11.6,4.2,2,1.8,4,6,0,10,0,0.01,0.01,1.21,-106,9063,232,338,"Sander","Berge",3,1.62,"Crystal Palace",3,1130,1165,1140,1150,1120,1180,FALSE
"8381","Berge","Fulham","MID","£4.9",1,20,16,0,0,0,1,0,0,0,0,0,0,0,5,4.8,0.8,0,0.6,0,0,2,2,0,0,0,0.35,-94,8991,183,277,"Sander","Berge",3,1.35,"Liverpool",4,1090,1265,1080,1210,1100,1320,TRUE
"8382","Berge","Fulham","MID","£4.9",10,21,90,0,1,0,1,0,0,0,0,0,0,3,44,50.2,22.7,0,7.3,7,3,4,14,0,0.1,0.1,2.39,-195,8831,124,319,"Sander","Berge",3,2.39,"Chelsea",3,1090,1190,1080,1160,1100,1220,TRUE
"8383","Berge","Fulham","MID","£4.9",2,22,90,0,0,0,1,0,0,0,0,0,0,0,15,10.4,3.3,0,1.4,3,5,1,9,0,0.01,0.01,1.43,939,9958,1259,320,"Sander","Berge",3,1.43,"Leeds",3,1130,1095,1140,1080,1120,1110,FALSE
"8384","Berge","Fulham","MID","£4.9",1,23,90,0,0,0,1,0,0,0,1,0,0,0,15,13.2,5,0,1.8,3,3,4,10,0,0.01,0.01,1.59,327,10296,793,466,"Sander","Berge",3,1.59,"Brighton",3,1090,1160,1080,1110,1100,1210,TRUE
"8385","Cairney","Fulham","MID","£5",0,1,24,0,0,0,0,0,0,0,1,0,0,0,-3,0,0.4,0,0,0,2,0,2,0,0,0,0.43,0,3407,0,0,"Tom","Cairney",3,1.48,"Brighton",3,1130,1150,1140,1090,1120,1210,FALSE
"8386","Cairney","Fulham","MID","£5",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-550,3720,78,628,"Tom","Cairney",3,1.63,"Man Utd",3,1090,1205,1080,1150,1100,1260,TRUE
"8387","Cairney","Fulham","MID","£4.9",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-454,3613,89,543,"Tom","Cairney",3,2.35,"Chelsea",3,1130,1180,1140,1140,1120,1220,FALSE
"8388","Cairney","Fulham","MID","£4.9",1,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0.6,0,0.1,0,0,0,0,0,0,0,0,-210,3630,171,381,"Tom","Cairney",3,0.79,"Leeds",3,1090,1145,1080,1100,1100,1190,TRUE
"8389","Cairney","Fulham","MID","£4.9",1,5,4,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0.3,0,0.1,0,1,0,1,0,0,0,0.05,-121,3655,121,242,"Tom","Cairney",3,0.6,"Brentford",3,1090,1175,1080,1110,1100,1240,TRUE
"8390","Cairney","Fulham","MID","£4.9",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,3655,134,228,"Tom","Cairney",3,1.11,"Aston Villa",3,1130,1145,1140,1150,1120,1140,FALSE
"8391","Cairney","Fulham","MID","£4.9",2,7,76,0,0,0,3,0,0,0,0,0,0,0,11,1.2,20.4,13,3.5,0,2,0,2,0.25,0.07,0.32,1.07,-88,3642,79,167,"Tom","Cairney",3,1.12,"Bournemouth",3,1130,1150,1140,1100,1120,1200,FALSE
"8392","Cairney","Fulham","MID","£4.9",2,8,63,0,0,0,1,0,0,0,0,0,0,0,8,1.6,0.3,4,0.6,1,3,1,5,0.09,0,0.09,1.14,-93,3665,111,204,"Tom","Cairney",3,1.87,"Arsenal",5,1090,1375,1080,1400,1100,1350,TRUE
"8393","Cairney","Fulham","MID","£4.9",1,9,5,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,0,0.1,0,1,0,1,0,0,0,0.51,-189,3493,23,212,"Tom","Cairney",3,2.14,"Newcastle",3,1130,1160,1140,1170,1120,1150,FALSE
"8394","Cairney","Fulham","MID","£4.9",1,10,18,0,0,0,0,0,0,0,0,0,0,0,5,11.2,12.8,5,2.9,2,0,0,2,0.1,0.02,0.12,0.07,-36,3536,81,117,"Tom","Cairney",3,0.24,"Wolves",3,1090,1085,1080,1050,1100,1120,TRUE
"8395","Cairney","Fulham","MID","£4.9",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,3510,41,126,"Tom","Cairney",3,1.44,"Everton",3,1130,1100,1140,1110,1120,1090,FALSE
"8396","Cairney","Fulham","MID","£4.9",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,3538,56,118,"Tom","Cairney",3,0.17,"Sunderland",3,1090,1145,1080,1120,1100,1170,TRUE
"8397","Cairney","Fulham","MID","£4.9",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,3497,29,102,"Tom","Cairney",3,0.86,"Spurs",3,1130,1165,1140,1130,1120,1200,FALSE
"8398","Cairney","Fulham","MID","£4.8",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,3502,36,56,"Tom","Cairney",3,2.17,"Man City",4,1090,1305,1080,1230,1100,1380,TRUE
"8399","Cairney","Fulham","MID","£4.8",1,15,2,0,0,0,0,0,0,0,0,0,0,0,4,2.6,4.3,0,0.7,0,0,0,0,0,0.06,0.06,0,-2,3534,58,60,"Tom","Cairney",3,1.65,"Crystal Palace",3,1090,1205,1080,1150,1100,1260,TRUE
"8400","Cairney","Fulham","MID","£4.8",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3582,135,140,"Tom","Cairney",3,2.46,"Burnley",3,1130,1055,1140,1010,1120,1100,FALSE
"8401","Cairney","Fulham","MID","£4.8",1,17,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8,1,0.3,0,1,0,1,0.03,0.01,0.04,0,29,3661,134,105,"Tom","Cairney",3,0.6,"Nott'm Forest",3,1090,1130,1080,1110,1100,1150,TRUE
"8402","Cairney","Fulham","MID","£4.8",1,18,8,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.5,0,0.2,0,1,0,1,0,0,0,0,32,3768,134,102,"Tom","Cairney",3,0.91,"West Ham",3,1130,1075,1140,1050,1120,1100,FALSE
"8403","Cairney","Fulham","MID","£4.8",6,19,22,1,0,0,0,0,0,0,1,0,0,1,21,36.2,3.3,12,5.2,1,2,0,3,0.19,0.02,0.21,0.41,-12,3764,59,71,"Tom","Cairney",3,1.62,"Crystal Palace",3,1130,1165,1140,1150,1120,1180,FALSE
"8404","Cairney","Fulham","MID","£4.8",2,20,73,0,0,0,1,0,0,0,0,0,0,0,14,9.6,13.5,6,2.9,2,4,1,7,0,0.02,0.02,1,140,3952,218,78,"Tom","Cairney",3,1.35,"Liverpool",4,1090,1265,1080,1210,1100,1320,TRUE
"8405","Cairney","Fulham","MID","£4.8",2,21,72,0,0,0,1,0,0,0,0,0,0,0,18,11.4,22,2,3.5,1,5,1,7,0.03,0.06,0.09,2.33,84,4048,172,88,"Tom","Cairney",3,2.39,"Chelsea",3,1090,1190,1080,1160,1100,1220,TRUE
"8406","Cairney","Fulham","MID","£4.8",1,22,24,0,0,0,1,0,0,0,0,0,0,0,2,1.2,1.3,0,0.3,0,2,0,2,0,0.01,0.01,0.71,118,4219,239,121,"Tom","Cairney",3,1.43,"Leeds",3,1130,1095,1140,1080,1120,1110,FALSE
"8407","Cairney","Fulham","MID","£4.8",1,23,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3,5,0.4,0,0,0,0,0.16,0,0.16,0.26,2,4258,126,124,"Tom","Cairney",3,1.59,"Brighton",3,1090,1160,1080,1110,1100,1210,TRUE
"8408","Lukić","Fulham","MID","£5",2,1,90,0,0,0,1,0,0,0,0,0,0,0,9,1.8,13.3,2,1.7,2,0,1,3,0,0.01,0.01,1.48,0,5926,0,0,"Saša","Lukić",3,1.48,"Brighton",3,1130,1150,1140,1090,1120,1210,FALSE
"8409","Lukić","Fulham","MID","£5",3,2,90,0,0,0,1,0,0,0,1,0,0,0,19,11.8,65.9,2,8,3,8,1,12,0,0.44,0.44,1.63,-589,6795,204,793,"Saša","Lukić",3,1.63,"Man Utd",3,1090,1205,1080,1150,1100,1260,TRUE
"8410","Lukić","Fulham","MID","£5",1,3,90,0,0,0,2,0,0,0,1,0,0,0,8,23.6,47.8,2,7.3,2,3,5,10,0,0.11,0.11,2.35,-94,7590,843,937,"Saša","Lukić",3,2.35,"Chelsea",3,1130,1180,1140,1140,1120,1220,FALSE
"8411","Lukić","Fulham","MID","£5",6,4,90,0,1,1,0,0,0,0,0,0,0,0,25,11.4,4,7,2.2,3,2,4,9,0.5,0.01,0.51,0.79,158,8542,1149,991,"Saša","Lukić",3,0.79,"Leeds",3,1090,1145,1080,1100,1100,1190,TRUE
"8412","Lukić","Fulham","MID","£5",1,5,85,0,0,0,1,0,0,0,1,0,0,0,6,1.4,29.3,9,4,2,2,1,5,0.09,0.25,0.34,0.55,1217,10324,2011,794,"Saša","Lukić",3,0.6,"Brentford",3,1090,1175,1080,1110,1100,1240,TRUE
"8413","Lukić","Fulham","MID","£5",4,6,90,0,1,0,3,0,0,0,1,0,0,0,20,22.4,31.5,14,6.8,2,5,1,8,0.23,0.12,0.35,1.11,-513,9881,714,1227,"Saša","Lukić",3,1.11,"Aston Villa",3,1130,1145,1140,1150,1120,1140,FALSE
"8414","Lukić","Fulham","MID","£5",1,7,13,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0.6,3,0,1,4,0,0,0,0.05,75,10318,779,704,"Saša","Lukić",3,1.12,"Bournemouth",3,1130,1150,1140,1100,1120,1200,FALSE
"8415","Lukić","Fulham","MID","£5",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1885,8399,91,1976,"Saša","Lukić",3,1.87,"Arsenal",5,1090,1375,1080,1400,1100,1350,TRUE
"8416","Lukić","Fulham","MID","£5",9,9,84,1,0,0,1,0,0,0,0,0,0,2,34,41.8,27.5,35,10.4,2,3,3,8,0.53,0.07,0.6,1.63,-902,7554,40,942,"Saša","Lukić",3,2.14,"Newcastle",3,1130,1160,1140,1170,1120,1150,FALSE
"8417","Lukić","Fulham","MID","£5",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4803,13396,5437,634,"Saša","Lukić",3,0.24,"Wolves",3,1090,1085,1080,1050,1100,1120,TRUE
"8418","Lukić","Fulham","MID","£5",0,11,45,0,0,0,1,0,0,0,1,0,0,0,0,5,0.4,0,0.5,4,1,0,5,0,0,0,0.86,-2131,10696,382,2513,"Saša","Lukić",3,1.44,"Everton",3,1130,1100,1140,1110,1120,1090,FALSE
"8419","Lukić","Fulham","MID","£5",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2059,8642,60,2119,"Saša","Lukić",3,0.17,"Sunderland",3,1090,1145,1080,1120,1100,1170,TRUE
"8420","Lukić","Fulham","MID","£5",1,13,22,0,0,0,0,0,0,0,0,0,0,0,8,15.2,10.1,0,2.5,2,3,3,8,0,0,0,0.36,-507,8288,93,600,"Saša","Lukić",3,0.86,"Spurs",3,1130,1165,1140,1130,1120,1200,FALSE
"8421","Lukić","Fulham","MID","£5",1,14,45,0,0,0,3,0,0,0,0,0,0,0,7,11,14.7,0,2.6,1,2,2,5,0,0.01,0.01,1.52,-253,8191,83,336,"Saša","Lukić",3,2.17,"Man City",4,1090,1305,1080,1230,1100,1380,TRUE
"8422","Lukić","Fulham","MID","£5",1,15,14,0,0,0,1,0,0,0,0,0,0,0,5,1.4,0.3,0,0.2,1,3,0,4,0,0,0,0.68,-148,8144,129,277,"Saša","Lukić",3,1.65,"Crystal Palace",3,1090,1205,1080,1150,1100,1260,TRUE
"8423","Lukić","Fulham","MID","£5",1,16,11,0,0,0,1,0,0,0,0,0,0,0,6,7.4,0,0,0.7,3,1,1,5,0,0,0,0.53,-280,7983,351,631,"Saša","Lukić",3,2.46,"Burnley",3,1130,1055,1140,1010,1120,1100,FALSE
"8424","Lukić","Fulham","MID","£5",5,17,90,0,0,1,0,0,0,0,0,0,0,0,21,19,32.1,4,5.5,3,5,5,13,0.06,0.02,0.08,0.6,-276,7802,232,508,"Saša","Lukić",3,0.6,"Nott'm Forest",3,1090,1130,1080,1110,1100,1150,TRUE
"8425","Lukić","Fulham","MID","£4.9",3,18,87,0,0,1,0,0,0,0,0,0,0,0,12,10.6,18.3,15,4.4,2,5,2,9,0.19,0.07,0.26,0.91,215,8261,516,301,"Saša","Lukić",3,0.91,"West Ham",3,1130,1075,1140,1050,1120,1100,FALSE
"8426","Lukić","Fulham","MID","£4.9",6,19,90,0,1,0,1,0,0,0,0,0,0,1,21,29.8,16,8,5.4,3,2,4,9,0.03,0.04,0.07,1.62,-30,8119,220,250,"Saša","Lukić",3,1.62,"Crystal Palace",3,1130,1165,1140,1150,1120,1180,FALSE
"8427","Lukić","Fulham","MID","£4.9",2,20,90,0,0,0,1,0,0,0,0,0,0,0,13,3.6,3.9,2,1,3,3,0,6,0,0.05,0.05,1,251,8440,497,246,"Saša","Lukić",3,1.35,"Liverpool",4,1090,1265,1080,1210,1100,1320,TRUE
"8428","Lukić","Fulham","MID","£4.9",1,21,17,0,0,0,0,0,0,0,0,0,0,0,3,2.2,11.8,2,1.6,1,1,0,2,0,0.11,0.11,0.06,-1,8451,282,283,"Saša","Lukić",3,2.39,"Chelsea",3,1090,1190,1080,1160,1100,1220,TRUE
"8429","Lukić","Fulham","MID","£4.9",2,22,65,0,0,1,0,0,0,0,1,0,0,0,4,6.6,11.8,17,3.5,1,0,1,2,0.11,0.04,0.15,0.72,32,8553,382,350,"Saša","Lukić",3,1.43,"Leeds",3,1130,1095,1140,1080,1120,1110,FALSE
"8430","Lukić","Fulham","MID","£4.9",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-493,8061,30,523,"Saša","Lukić",3,1.59,"Brighton",3,1090,1160,1080,1110,1100,1210,TRUE
"8431","Godo","Fulham","MID","£4.5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6788,0,0,"Martial","Godo",3,1.48,"Brighton",3,1130,1150,1140,1090,1120,1210,FALSE
"8432","Godo","Fulham","MID","£4.5",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-573,7576,479,1052,"Martial","Godo",3,1.63,"Man Utd",3,1090,1205,1080,1150,1100,1260,TRUE
"8433","Godo","Fulham","MID","£4.5",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-873,7032,306,1179,"Martial","Godo",3,2.35,"Chelsea",3,1130,1180,1140,1140,1120,1220,FALSE
"8434","Godo","Fulham","MID","£4.5",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1275,5857,113,1388,"Martial","Godo",3,0.79,"Leeds",3,1090,1145,1080,1100,1100,1190,TRUE
"8435","Godo","Fulham","MID","£4.5",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-810,5111,0,810,"Martial","Godo",3,0.6,"Brentford",3,1090,1175,1080,1110,1100,1240,TRUE
"8436","Godo","Fulham","MID","£4.5",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-559,4573,0,559,"Martial","Godo",3,1.11,"Aston Villa",3,1130,1145,1140,1150,1120,1140,FALSE
"8437","Godo","Fulham","MID","£4.5",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-339,4238,0,339,"Martial","Godo",3,1.12,"Bournemouth",3,1130,1150,1140,1100,1120,1200,FALSE
"8438","Godo","Fulham","MID","£4.5",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295,3957,0,295,"Martial","Godo",3,1.87,"Arsenal",5,1090,1375,1080,1400,1100,1350,TRUE
"8439","Godo","Fulham","MID","£4.5",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-153,3809,0,153,"Martial","Godo",3,2.14,"Newcastle",3,1130,1160,1140,1170,1120,1150,FALSE
"8440","Godo","Fulham","MID","£4.5",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-134,3673,0,134,"Martial","Godo",3,0.24,"Wolves",3,1090,1085,1080,1050,1100,1120,TRUE
"8441","Godo","Fulham","MID","£4.5",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-105,3573,0,105,"Martial","Godo",3,1.44,"Everton",3,1130,1100,1140,1110,1120,1090,FALSE
"8442","Godo","Fulham","MID","£4.5",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,3487,0,82,"Martial","Godo",3,0.17,"Sunderland",3,1090,1145,1080,1120,1100,1170,TRUE
"8443","Godo","Fulham","MID","£4.5",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,3424,0,67,"Martial","Godo",3,0.86,"Spurs",3,1130,1165,1140,1130,1120,1200,FALSE
"8444","Godo","Fulham","MID","£4.5",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,3385,0,40,"Martial","Godo",3,2.17,"Man City",4,1090,1305,1080,1230,1100,1380,TRUE
"8445","Godo","Fulham","MID","£4.5",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,3329,0,56,"Martial","Godo",3,1.65,"Crystal Palace",3,1090,1205,1080,1150,1100,1260,TRUE
"8446","Godo","Fulham","MID","£4.5",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,3233,0,93,"Martial","Godo",3,2.46,"Burnley",3,1130,1055,1140,1010,1120,1100,FALSE
"8447","Godo","Fulham","MID","£4.5",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,3183,0,52,"Martial","Godo",3,0.6,"Nott'm Forest",3,1090,1130,1080,1110,1100,1150,TRUE
"8448","Godo","Fulham","MID","£4.5",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,3140,0,43,"Martial","Godo",3,0.91,"West Ham",3,1130,1075,1140,1050,1120,1100,FALSE
"8449","Godo","Fulham","MID","£4.5",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,3116,0,27,"Martial","Godo",3,1.62,"Crystal Palace",3,1130,1165,1140,1150,1120,1180,FALSE
"8450","Godo","Fulham","MID","£4.5",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,3104,0,14,"Martial","Godo",3,1.35,"Liverpool",4,1090,1265,1080,1210,1100,1320,TRUE
"8451","Godo","Fulham","MID","£4.5",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,3088,0,16,"Martial","Godo",3,2.39,"Chelsea",3,1090,1190,1080,1160,1100,1220,TRUE
"8452","Godo","Fulham","MID","£4.5",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,3068,0,21,"Martial","Godo",3,1.43,"Leeds",3,1130,1095,1140,1080,1120,1110,FALSE
"8453","Godo","Fulham","MID","£4.5",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,3058,0,10,"Martial","Godo",3,1.59,"Brighton",3,1090,1160,1080,1110,1100,1210,TRUE
"8454","Harris","Fulham","MID","£4.5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,"Luke","Harris",3,1.48,"Brighton",3,1130,1150,1140,1090,1120,1210,FALSE
"8455","Harris","Fulham","MID","£4.5",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119,364,0,119,"Luke","Harris",3,1.63,"Man Utd",3,1090,1205,1080,1150,1100,1260,TRUE
"8456","Harris","Fulham","MID","£4.5",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,311,0,55,"Luke","Harris",3,2.35,"Chelsea",3,1130,1180,1140,1140,1120,1220,FALSE
"8457","Harris","Fulham","MID","£4.5",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,276,0,37,"Luke","Harris",3,0.79,"Leeds",3,1090,1145,1080,1100,1100,1190,TRUE
"8458","Harris","Fulham","MID","£4.5",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,256,0,23,"Luke","Harris",3,0.6,"Brentford",3,1090,1175,1080,1110,1100,1240,TRUE
"8459","Harris","Fulham","MID","£4.5",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,245,0,13,"Luke","Harris",3,1.11,"Aston Villa",3,1130,1145,1140,1150,1120,1140,FALSE
"8460","Harris","Fulham","MID","£4.5",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,234,0,10,"Luke","Harris",3,1.12,"Bournemouth",3,1130,1150,1140,1100,1120,1200,FALSE
"8461","Harris","Fulham","MID","£4.5",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,225,0,9,"Luke","Harris",3,1.87,"Arsenal",5,1090,1375,1080,1400,1100,1350,TRUE
"8462","Harris","Fulham","MID","£4.5",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,226,0,1,"Luke","Harris",3,2.14,"Newcastle",3,1130,1160,1140,1170,1120,1150,FALSE
"8463","Harris","Fulham","MID","£4.5",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,218,0,5,"Luke","Harris",3,0.24,"Wolves",3,1090,1085,1080,1050,1100,1120,TRUE
